bot_id,description
0x154da7913f0d42dc50b5007fc4950ac0ab1f399023a0703784fd461d874100c5,"The Forta Twitter Bot is engineered to identify and flag potential Ethereum address and URL scams discussed in tweets from verified Web3-related sources. Through integration with the Twitter API and the Forta Network, the bot processes tweets, extracts relevant information, and categorizes it for reference, bolstering safety measures in the social media realm. The Python-based project encompasses multiple files: ""api.py"" manages Twitter API interactions and data retrieval, ""process_tweets.py"" extracts Ethereum addresses and malicious URLs, while ""remove_duplicates_tweets.py"" and ""remove_duplicates_addresses.py"" ensure data integrity by eliminating duplicates. ""Check_address.py"" verifies Ethereum addresses by querying the blockchain through Web3.py and platforms like Etherscan or BscScan. Orchestrating these functionalities, ""agent.py"" oversees bot operations, generating alerts and scheduling tasks. Additionally, utility functions handle tasks like date parsing and CSV data management. The codebase displays readiness for expansion, hinting at future incorporation of AI models like ChatGPT for more nuanced tweet analysis."
0x3b9c154a51afceeef6266269fbb0c3f50a39536a343c82e34dcb8f164300df81,"The specific web3 bot described serves the purpose of monitoring frequent position closings within user accounts across supported blockchain networks, including Arbitrum, Avalanche, and potentially others. It identifies instances where accounts close positions multiple times within a certain timeframe, generating alerts labeled as ""Medium"" and classified as ""Suspicious"". These alerts include metadata such as the account address and the number of position closings detected. The bot operates within the GMX protocol, specifically tracking the `DecreasePosition` event emitted by the GMX Vault contract. By checking if this event exceeds a predefined threshold within a given block range, it generates findings containing pertinent information about the account and the detected position closings. Testing on the Kovan testnet validates its functionality. The bot's source code includes files for testing, utility functions, network configuration, and the main logic for initialization and block handling. In essence, it's a monitoring tool aiming to identify potentially suspicious trading behavior on the GMX platform by leveraging smart contract events and generating alerts for further scrutiny."
0xea970f5384b60e8b2dcdf23f973589e18f8d49899d36ae8fd8b7f9d9528ca6a8,"The web3 bot described is designed to monitor drastic changes in liquidity within the Iron Bank protocol on the Ethereum blockchain. It specifically detects significant changes, defined as more than a 50% shift in liquidity over the last 10 minutes, in either cash or total borrows. The severity of alerts is set to ""medium"" with a type of ""info,"" providing metadata such as the affected market, the percentage difference in liquidity, and the type of liquidity impacted. The bot's source code consists of several JavaScript modules, including ones for making multiple calls to smart contracts, configuring blockchain networks and protocol addresses, fetching market data, and implementing the main bot functionality. These modules export ABI definitions for various smart contracts involved in the Iron Bank protocol. Overall, the bot's purpose is to continuously monitor liquidity changes and promptly notify users of significant shifts within the Iron Bank protocol."
0xd2f60f7626eaeb15c4026578e28f799afb1587db3a8e4cb5bf2d42b54e13933d,"The ""Large Balance Decrease Bot"" is designed to monitor smart contracts across multiple blockchain networks to detect significant decreases in protocol balances, potentially signaling exploits. It operates on Ethereum, Optimism, Binance Smart Chain, Polygon, Fantom, Arbitrum, and Avalanche. It issues alerts of two types: ""BALANCE-DECREASE-ASSETS-ALL-REMOVED"" for complete token balance drainage and ""BALANCE-DECREASE-ASSETS-PORTION-REMOVED"" for substantial reductions. Metadata includes transaction hashes, affected assets, and anomaly scores. The code analyzes transactions using ARIMA modeling to predict normal fluctuations and identifies deviations. It persists data in an external database and undergoes rigorous unit testing. Overall, the bot aims to provide crucial security alerts for smart contracts experiencing abnormal balance decreases, potentially indicative of exploits or attacks."
0x60cfaeedd7561f2f2cb6f4a508be32598b877c715646c3f175b6a3eac46f94e9,"The web3 bot specializes in monitoring the `maticX` smart contract on the Ethereum network, aiming to identify irregularities such as significant swaps or staking activities. It generates high-severity alerts when large amounts of `maticX` (over 50k) are unstaked via the instant pool, serving as informative notifications for potential suspicious behavior. Utilizing JavaScript files, it defines constants and handlers for various transaction and block events, leveraging the Forta Agent framework to scan for specific occurrences emitted by the `maticX` contract. Its monitoring scope includes detecting large bridge transfers, delegation migrations, substantial undelegations, state root contract address changes, `maticX` token exchange rate fluctuations, low bot wallet balances, total supply variations, and contract role adjustments. The provided testing files ensure the bot's accuracy in identifying significant delegations and migrations. Overall, it serves as a comprehensive surveillance tool, safeguarding the integrity and security of `maticX` token transactions on the Ethereum network."
0xd45f7183783f5893f4b8e187746eaf7294f73a3bb966500d237bd0d5978673fa,"The bot is designed to identify spam tokens on blockchain networks using advanced algorithms analyzing various indicators related to token creation, distribution, and associated behaviors. It assesses tokens through modules like Airdrop, LowActivityAfterAirdrop, and TooMuchAirdropActivity to detect spam indicators. Upon aggregation of module results, it emits alerts with token details and labels entities in a database. Continuously monitoring tokens, it updates classifications based on new findings. The bot supports ERC-20, ERC-721, and other standards across Ethereum, BSC, Polygon, and more, with modular components allowing adaptation to emerging spam behaviors. Labels are accessible via Forta's GraphQL API, and alerts can direct removal of spam labels on tokens or URLs."
0x0cd954477ce1c6c90965c85b93c25dfb28a718e13bf7b4b68a5e255e583eb359,"The web3 bot serves to monitor Impossible Finance V3 Pairs on the Binance Smart Chain, specifically tracking changes in trade fees and withdrawal fee ratios. It analyzes transaction events emitted by the contract, filtering for relevant events like `UpdatedTradeFees` and `UpdatedWithdrawalFeeRatio`. Through JavaScript files such as `agent.js` and `pairs.fetcher.js`, the bot verifies the legitimacy of pair addresses and generates standardized findings when detecting pertinent events. These findings, encapsulating details like pair address and fee adjustments, are reported back within the Forta framework, facilitating decentralized monitoring of blockchain activities. The bot's structure leverages the `forta-agent` package for agent functionalities, `lru-cache` for caching results, and the `ethers` library for Ethereum-related operations, ensuring efficient operation within the blockchain ecosystem."
0xbc1f5127113aeb6332451d5a5e51bf0bdd707c45eca26083e312c2066819a739,"The Web3 bot described in the text is engineered to monitor token balances within a designated protocol, issuing alerts upon detecting substantial reductions in balances, which could signal an exploit or suspicious behavior. It tracks transfer events for specified addresses across multiple blockchain platforms, including Ethereum, Optimism, Binance Smart Chain, Polygon, Fantom, Arbitrum, and Avalanche. The bot generates alerts of two types: 'BALANCE-DECREASE-ASSETS-ALL-REMOVED' for complete balance drains, and 'BALANCE-DECREASE-ASSETS-PORTION-REMOVED' for significant balance reductions. These alerts are categorized by severity and include metadata such as transaction hashes, affected assets, and anomaly scores. The bot employs a persistence layer for storing and retrieving internal states, utilizes an ARIMA model for time series forecasting, and relies on JavaScript and Node.js libraries like `forta-agent` and `arima`. Its structure encompasses functionalities for initialization, transaction handling, and block event processing. The source code includes a test suite utilizing the `jest` framework to ensure proper functionality. Additionally, a setup walkthrough facilitates local testing through npm commands and parameter adjustments."
0x843b5c3e9f546839208ead399b4c313d3a536b3b66fb61b8cb700dd2425bb6c1,"The specific web3 bot, modeled after the Impossible Finance staxMigrate mint bot, serves to detect and alert potential instances of fraudulent token minting via the staxMigrate function within the Impossible Finance protocol on the Binance Smart Chain. It scrutinizes discrepancies between the input STAX tokens and the resulting IF tokens from the staxMigrate function, signaling a possible exploit if inconsistencies are found. Alerts generated by the bot are labeled with a high severity level and tagged as ""exploit,"" containing pertinent metadata like the receiver's address, input STAX tokens amount, and output IF tokens amount. Implemented in JavaScript and leveraging the Forta agent framework, the bot monitors `Transfer` events from the IF token contract address, specifically identifying minting events where the `from` argument denotes the zero address. Upon detecting a minting event, it cross-references with corresponding `staxMigrate` function calls, flagging any mismatches between input and output amounts as high-severity exploits. This proactive approach provides an early warning system, enabling further investigation into potentially suspicious activities."
0x80749e2072849dacecaea54ec4d4b06d8da4e8c48ebf4cfe8fe9aeb0436a5776,"The ""Large Balance Decrease Bot"" is designed to monitor significant reductions in the balance of a protocol's token across various blockchain networks such as Ethereum, Optimism, Binance Smart Chain, Polygon, Fantom, Arbitrum, Avalanche, among others. It identifies two types of alerts: ""BALANCE-DECREASE-ASSETS-ALL-REMOVED,"" triggered when the token balance is completely drained, and ""BALANCE-DECREASE-ASSETS-PORTION-REMOVED,"" activated when a substantial portion of the balance decreases. Transactions and addresses involved are labeled with confidence levels denoting their nature, like 'Suspicious,' 'Victim,' or 'Attacker.' The source code initializes variables, handles transactions by monitoring changes in balances, employs an ARIMA model to predict and detect anomalies in balance changes, persists data, and integrates functionalities through agent.js and persistence.helper.js files. Leveraging the Forta agent toolkit, it automates monitoring and anomaly detection to alert on suspicious protocol balance behaviors."
0xe1a6edcc4fbc912198675d7feb9cee45c7d506d50a1cfa271e3df6ed02c68fd9,"The web3 bot described is tailored to detect potential phishing scammers within the Ethereum blockchain using machine learning (ML) techniques. It employs an ensemble approach with the EasyEnsembleClassifier and lightgbm classifiers to handle imbalanced datasets. By analyzing transaction patterns and behaviors, including features like transaction counts, block numbers, and transaction values, the bot assigns a score between 0 and 1 to each address, with higher scores indicating a greater likelihood of being involved in phishing activities. Alerts are triggered when the prediction score surpasses a predefined threshold, leading to the flagging of addresses as potential phishing scammers. Performance metrics derived from evaluation against a test dataset include a precision of 0.69, recall of 0.44, and F1-score of 0.54. The bot's functionality is encapsulated within the `agent.py` file, orchestrating the analysis and employing concurrency for efficient processing. Supported chains currently include only the Ethereum blockchain, with findings labeled and formatted for further investigation upon detection of phishing activity."
0xdac6f4a16776648ef48b0c9850800507059e201139c2aa898b47d51ca0ebdaae,"The web3 bot provided in the source code operates as a ""Large Balance Decrease Bot,"" designed to monitor significant balance reductions in a protocol's token holdings across various blockchain networks including Ethereum, Optimism, Binance Smart Chain, Polygon, Fantom, Arbitrum, and Avalanche. Its functionalities include detecting anomalies in token balances, generating alerts with severity levels based on the extent of balance decrease, assigning labels to transactions and addresses involved, calculating anomaly scores, and employing configurable settings stored in a JSON file. It employs transaction and block handlers to scan for ERC20 'Transfer' events, evaluate balance changes, and analyze accumulated data at specified intervals. Additionally, the bot features persistence capabilities for data storage across block processing, a testing suite for functionality verification, and the ability to handle native token transfers while offering extended functionality such as model training and predictions based on collected time-series data. Overall, it serves as an automated surveillance tool for identifying and reporting suspicious balance removal activities from specified contract addresses across supported blockchain networks."
0x5d39b5919581b1159af64787d8c156721c6d22a1267323c9651bff9c767d3f89,"The Web3 Bot serves to monitor transactions on the Ethereum blockchain, alerting users when transactions involve a significant number of specified addresses, with a configurable threshold. It supports Ethereum's Mainnet and Kovan Testnet, generating information-level alerts (UMEE-13) detailing the initiating and receiving addresses, along with the count of involved addresses and a list of monitored addresses in the transaction. The source code comprises three main files: `agent.js` contains the core logic, defining a `handleTransaction` function tailored to a given configuration; `agent.config.js` holds the configuration, including the threshold and monitored addresses for each network; and `agent.spec.js` provides test cases to validate the bot's functionality, ensuring appropriate alert generation based on address involvement conditions."
0xc229915675d683a13e69ebc4a9ddd9f2b86712ed6cad8c33180811e03499aded,"The specific Web3 bot is designed to monitor position openings and increases in a perpetual futures trading platform on the Binance Smart Chain (BSC). It listens for specific events emitted by smart contracts related to trading activities, such as `UpdatePosition` and `IncreasePosition`. When a position opening or increase surpasses a predefined size threshold (specified in USD), the bot generates an alert to inform users about significant position changes that could potentially impact the market. Written in TypeScript, the bot utilizes the Forta agent framework for detecting security and operational issues within blockchain applications. It consists of several files, including agent spec, configuration, utilities, network configurations, and the main logic file. The bot initializes by determining the chain it operates on and sets appropriate network configurations. During transaction handling, it filters and processes events emitted by the Perp Trade Contract, producing findings with event details if a position size or increase meets or exceeds the threshold. Findings include information like contract address, account involved, position size, and position identifier key. The bot ensures it only listens to events from a specific contract address, ignores irrelevant events, and matches `IncreasePosition` events with corresponding `UpdatePosition` events before comparing position sizes with the predefined threshold. Overall, this bot provides real-time monitoring and alerts for large trading positions, offering valuable information for traders and analysts monitoring market liquidity and potential price movements."
0x3d1242fb8af0cdd548e7b5e073534f298f7ddaebbafe931a3506ab0be0e67e87,"The Large Balance Decrease Bot is designed to monitor and detect significant decreases in the balance of a protocol's token assets across multiple blockchain networks, including Ethereum, Optimism, Binance Smart Chain, Polygon, Fantom, Arbitrum, and Avalanche. It triggers alerts in two scenarios: when a token balance is completely drained and when a significant portion of the token balance is removed. Alert severity is set to ""critical"" for total asset removal and ""medium"" for a significant decrease, with metadata providing an anomaly score indicating the alert's deviation from typical transaction behavior. It attaches labeled information to transactions and addresses for context, identifying entities as suspicious, victims, or attackers. The bot's setup can be tested on various block ranges for specific contracts and aggregation time windows using provided commands. It relies on the ARIMA model for time series forecasting to determine the significance of balance decreases."
0xc0a65f0288da4dc73e2f15cec94915eaf2e839b1ad3b971572012cd044282c40,"The bot serves to monitor the Binance Smart Chain, specifically focusing on large deposit and withdrawal activities related to staking and sales contracts associated with Impossible Finance. It keeps track of significant changes in the total value locked (TVL) and detects large stakes/unstakes in IFAllocationMaster contracts as well as substantial purchases/withdrawals from sale contracts. Alerts are triggered for two types of events: 'IMPOSSIBLE-4-1' for significant staking activities and 'IMPOSSIBLE-4-2' for substantial sales transactions. The source code, written in JavaScript, comprises several modules, including the central agent, stake and sales fetchers, event handlers, utilities, and tests. The agent processes events emitted by contracts and generates alerts when thresholds are met, providing relevant event details for further analysis."
0xf496e3f522ec18ed9be97b815d94ef6a92215fc8e9a1a16338aee9603a5035fb,"The CEX Funding Bot is designed to identify and notify when a new externally owned account (EOA) is funded by specific centralized exchanges (CEXes), initially focusing on transactions from the FixFloat exchange, across supported blockchain chains. It generates alerts labeled as ""CEX-FUNDING-1"" for transactions meeting certain criteria, including being the recipient's first transaction, involving a relatively small amount of native asset, and emitting low-severity ""suspicious"" alerts with labels indicating potential attacker addresses. Metadata accompanying the alert includes an anomaly score, funding amount, recipient address, and the involved CEX's name. The bot doesn't trigger alerts for non-CEX sender addresses, contract recipients, existing recipient addresses, or funding amounts above thresholds. Implemented in Python, the `agent.py` file contains the core logic orchestrating detection and alerting processes, utilizing classes like `CEXFundingFinding` and methods like `emit_finding`. Test functionality, including mock transaction data and Web3-like utilities, is provided in `agent_test.py` to validate the bot's alerting accuracy and conditions adherence."
0x6639e223026aaec3c2c2e33c3a501f34e7a63e3c16d301f4f1ba0044135387e8,"The ""Large Balance Decrease Bot"" is designed to monitor token balances across multiple blockchain networks and detect significant decreases. It supports various chains like Ethereum, Optimism, Binance Smart Chain, and others. The bot triggers alerts with different severity levels based on the extent of the balance decrease, ranging from complete draining to partial removal. Alerts include metadata like transaction hashes, drained assets, and anomaly scores, alongside labels categorizing transactions and addresses as ""suspicious"" or ""victim."" The source code, written in JavaScript using the Forta Agent SDK, analyzes transactions and employs an ARIMA model for anomaly detection. It utilizes event filters, smart contract interactions, and persistent state management to track balance decreases over time. The bot's functionality is divided into transaction and block handlers, with unit tests ensuring correct behavior. Additionally, a separate module handles data persistence using a database URL or local file storage. Overall, the bot aims to provide critical security alerts in real-time, aiding in the detection of potential exploits and vulnerabilities for blockchain protocols."
0x55636f5577694c83b84b0687eb77863850c50bd9f6072686c8463a0cbc5566e0,"The Flashloan Detection Bot is designed to detect flashloan transactions on various blockchains such as Ethereum, Optimism, BSC, and Polygon. It identifies instances where borrowers have made significant profits, defined as exceeding a 2% profit threshold of the borrowed amount. Depending on the magnitude of the profit, it triggers alerts of different severity levels. These alerts range from low severity (`FLASHLOAN-ATTACK`) for substantial profits that don't exceed a very high threshold, to high severity (`FLASHLOAN-ATTACK-WITH-HIGH-PROFIT`) for exceptionally high profits or large profit margins compared to the borrowed amount. The bot provides detailed labels and metadata, including the borrower's address (assumed attacker), profit amount, involved tokens, and an anomaly score. Its operation relies on various JavaScript files, including the main agent file `agent.js`, a flashloan detection library `flashloan-detector.js`, persistence helper `persistence.helper.js`, and protocol-specific detector files `{protocol}-detector.js`. These files leverage the Forta bot framework, ethers.js library, and asynchronous programming patterns for blockchain interactions and flashloan detection, utilizing event logs, transaction traces, and smart contract interactions to identify profitable flashloan transactions."
0xf75e0714bd3a4f1df970c6d069ab3b457a2593846becef948751097d18d3286d,"The Large Balance Decrease Bot is a JavaScript module integrated with the Forta Agent SDK, tailored to monitor balance reductions within specified smart contract addresses across various blockchains, including Ethereum, Binance Smart Chain, and others. Its core functionality revolves around detecting significant balance decreases, categorizing them based on severity, and labeling associated entities as suspicious or involved parties. Utilizing the ARIMA time-series forecasting method, the bot evaluates balance changes against historical data to identify anomalies, triggering alerts when balances are substantially altered or completely drained. Persistence is ensured through a helper module, facilitating state retention across executions by interfacing with either local storage or a database. Test data is provided to validate the bot's behavior against blockchain events. Comprising primary logic in 'agent.js', alongside a persistence helper and unit test files, this bot stands as a versatile security measure, primed to safeguard against potential exploits and support multiple blockchain environments."
0x11db1fd1f086ce3e09fd6f64847ce7087a18f191ce5d580ac2c4c69e591dbf69,"The web3 bot is designed to monitor decentralized autonomous organizations (DAOs) across multiple blockchain networks, including Ethereum, BNB Chain, Arbitrum, Optimism, Polygon, Fantom, and Avalanche. It focuses on detecting proposals within these DAOs for large transfers of native tokens like ETH, BNB, MATIC, AVAX, and FTM. When such a proposal is identified, the bot generates a medium-severity alert labeled ""LARGE-TRANSFER-PROPOSAL,"" marking it as suspicious. The alert contains metadata including the DAO address, proposer's address, proposal ID, receiver's address, and the amount to be transferred. The bot's logic, defined in the provided source code, involves handling incoming transactions and searching for specific Solidity event signatures like ProposalCreated. It checks if the proposed transfer amount exceeds predefined thresholds for each supported blockchain network. These thresholds aim to filter out smaller transfers and focus on significant proposals that could potentially impact the DAO or token value. "
0xbc06a40c341aa1acc139c900fd1b7e3999d71b80c13a9dd50a369d8f923757f5,"The blockchain bot is tailored to identify transactions linked to Flashbots on the Ethereum network and assign appropriate labels. It covers various types of Flashbots transactions, including normal ones, those without rewards, and swap transactions. These transactions offer miners direct rewards for inclusion, aiming to mitigate gas wars and transaction-reordering attacks. The bot's key features include support for Ethereum, alerts for Flashbots transactions, metadata detailing initiator and interacted addresses, transaction hash, block number, and anomaly scores. It also labels entities with confidence scores. The source code overview highlights the main logic in `agent.js`, data persistence in `persistence.helper.js`, and API keys in `keys.js`. The `provideHandleBlock` function scans blocks for Flashbots transactions, while `axios` fetches data from the Flashbots API. Testing, as seen in `agent.spec.js`, verifies functionality such as error handling and state persistence. Overall, the bot offers systematic tracking of Flashbots transactions, potentially aiding research and blockchain security monitoring."
0xb85f0dd6f4f5375dee4c353c10c62cce3e0258f1fc0324a74a8367d261ae5666,"The described web3 bot is designed to monitor PancakeSwap, a decentralized exchange on the Binance Smart Chain, specifically tracking its PancakeFactory contract for the creation of new tradable pairs. When a new pair is detected, it generates an informational alert (CAKE-1) containing metadata with the addresses of the two tokens comprising the pair and the address of the newly created pair itself. The bot's source code, written in JavaScript using Node.js, utilizes the Forta Agent SDK for decentralized network agents. Critical constants and configurations are defined in `constants.js`, including details of the PancakeSwap Factory contract and the CREATE_PAIR_FUNCTION signature. The `agent.js` file exports a `handleTransaction` function, filtering log events invoking the createPair function on the specified PancakeSwap Factory and generating findings using the helper function from `finding.js`. The `finding.js` module constructs alert objects based on the tokens involved in the created pair transaction. Additionally, the `utils.js` module includes a function for calculating the derived address for new pairs using the CREATE2 opcode. The bot's functionality is tested in `agent.spec.js`, ensuring proper handling of various transaction scenarios. Overall, the bot's purpose is to inform about new token pair creations on PancakeSwap, with thorough testing mechanisms in place."
0x358eb0efef6e373f29144cec41881f135e0f30dbc15992b7e7a3abe49cd9e387,"
The phishing detection bot is tailored to spot phishing activities within Ethereum-based blockchain networks by scrutinizing transactional patterns. It identifies potential threats by examining large-scale token transfers to single addresses, high drain rates, and attempts to consolidate funds before transfers. The bot employs various strategies, including excluding known exchange wallets and detecting money laundering behaviors. It operates across multiple chains supported by Forta, offering configurable parameters for fine-tuning detection thresholds. Alerting various types of suspicious activity, it distinguishes severity levels and includes specific alerts for potential phishing incidents. The bot's source code reveals a structured logic with handler functions, utilizing LRUCache for efficiency and Forta's library for specific transfer types. It also integrates custom logic and a blacklisted address handler. "
0x31e199d346a1d2bdb98b6f45a4b1c9ded84ff31f9e1e16773f4303d9b5f2f9a2,"The Web3 Bot, named Flash Loan Detector, is tailored to monitor flash loans within specific protocols, with a primary focus on detecting flash loans linked to the Aave V3 protocol and a predefined set of noteworthy protocols. It operates seamlessly on Ethereum and other EVM-compatible chains, generating alerts categorized as FORTA-5 when a transaction involves an Aave V3 flash loan interacting with any of the predetermined protocols. These alerts contain pertinent information such as the protocol address and associated transaction hash. The bot's functionality can be validated using provided test data in the form of a transaction hash. Developers can initiate the bot by cloning the repository, navigating to the project directory, installing dependencies, and executing tests. Additionally, they can deploy the bot, contingent upon possessing MATIC tokens in the keystore file."
0x64b9272bb71f3ac91f9b9c5ef1fe63c92826d4a3e0e0b6ba55cdb99c050b83b2,"The Malicious Contract Detector bot utilizes machine learning, specifically a BERT transformer model, to distinguish potentially harmful smart contracts on the blockchain. Divided into two phases, the project initially explores various algorithms and features to enhance the model's capability in recognizing dangerous contracts. Subsequently, it focuses on the development of the bot itself, aiming to efficiently process incoming contracts in real-time with accuracy. The provided source code includes components like `findings.py`, which generates alerts upon detecting suspicious contracts, `logger.py` for customized logging, and `agent.py`, the core handling the analysis and orchestration of blockchain transactions. It employs a pretrained `DistilBertForSequenceClassification` model with custom weights and a `DistilBertTokenizerFast` tokenizer. Some sections of the code are either commented out or contain placeholders, suggesting ongoing development or the need for further customization before deployment."
0xe3bec46574fc5210ca21607d7e895e612384707f3ab6d98cee402c822c3c3670,"The web3 bot described is designed to monitor transactions on the Binance Smart Chain involving flash loans initiated through a specific type of swap function on pairs generated by Swap Factory V3, particularly focusing on Impossible Finance. Flash loans, a feature in DeFi allowing borrowing without collateral, are detected by the bot, triggering alerts with metadata including transaction details like token amounts and receiver's address. Implemented using the Forta agent framework, the bot optimizes queries by caching pairs and verifies transactions originating from the expected Swap Factory V3. It filters swap function calls to identify potential flash loans and confirms transactions through the Impossible Finance factory, emitting alerts accordingly. This bot functions as an on-chain surveillance system, providing transparency and security analysis by notifying users or systems about flash loan occurrences associated with Impossible Finance on the blockchain."
0x7b69174f32b91731d9b6245faaff945637c47f729a850fa312a27238bc98f383,"The Large Balance Decrease Bot serves to monitor specific blockchain protocols or contracts, identifying significant reductions in token balances that could signal potential exploits or improper asset movements. Operating across various blockchain networks including Ethereum, Optimism, Binance Smart Chain (BSC), Polygon, Fantom, Arbitrum, and Avalanche, it generates alerts for two types of balance decreases: complete drains and significant partial reductions. Metadata accompanying alerts includes transaction hashes, impacted assets, and anomaly scores. The bot employs labels to denote suspicion and victimization and assigns confidence levels based on alert severity. Implemented in JavaScript with Node.js and utilizing the Forta Agent SDK, the bot comprises modules for testing, persistence, and core logic. Key functionalities include initializing persistent data, filtering relevant transactions, updating counts, and employing an ARIMA model for anomaly detection. With its advanced features, the bot facilitates robust real-time monitoring of large balance decreases across diverse blockchain networks."
0x5e64868ad53949a370ea3e4e03d742fa2108aac71d1c31a4f582b917fbd7f5d4,"The bot operates within a Web3 monitoring tool tailored for the Polygon blockchain, aiming to identify suspicious activities linked to position openings on a perpetual trading contract. It comprises distinct JavaScript files with specialized functions. Firstly, `agent.spec.js` houses the test suite ensuring accurate bot behavior, focusing on detecting excessive position openings on the Perp Trade Facet contract. Secondly, `agent.config.js` sets crucial variables like the threshold for triggering alerts, block range to monitor, contract address, and event ABI. Thirdly, `utils.js` offers utility functions and constants, including blockchain access, event decoding, and finding creation. Lastly, `agent.js` houses the core logic, featuring `handleTransaction` to filter IncreasePosition events within the specified block range. Detected accounts exceeding the predefined threshold prompt finding creation. These findings detail the detection strategy, account address triggering the alert, number of positions opened, alert ID, severity (medium), finding type (suspicious), and relevant metadata. The bot's source code systematically scans logs within the designated timeframe, flagging accounts surpassing 50 position openings with alert ID `Perp-88-3`, indicating medium severity for further scrutiny or action."
0xa91a31df513afff32b9d85a2c2b7e786fdd681b3cdd8d93d6074943ba31ae400,"The web3 bot is designed to monitor blockchain transactions across various networks, including Ethereum, Binance Smart Chain (BSC), Polygon, Optimism, and Arbitrum, with a focus on detecting withdrawals from Tornado Cash to new accounts, particularly for small and high amounts. It generates alerts labeled ""FUNDING-TORNADO-CASH"" for small withdrawals and ""FUNDING-TORNADO-CASH-HIGH"" for high amounts, each with its own severity level and address labels. The key components of the bot include classes like 'FundingTornadoCashFindings' for generating findings alerts based on withdrawal amounts, 'constants.py' for storing important constants like Tornado Cash contract addresses, 'agent.py' for bot implementation, and 'storage.py' for handling secret storage. Tests in 'agent_test.py' ensure proper bot behavior under various conditions, and 'web3_mock.py' provides a mock of the Web3.py library for testing purposes. Findings alerts contain metadata and labels, including an 'anomaly_score' to indicate transaction abnormality, tailored to specific transaction details like amount moved and recipient account status."
0x9321e48793526bba9709dc86b129f9f9149beaf710e9e4070e0e6a444ce57d74,"The Web3 bot described is designed to monitor and report Ethereum protocols experiencing a surge in failed transactions, specifically tailored for the Forta network. It meticulously tracks transactions, noting failed ones associated with predetermined ""interesting"" protocols, and retains this data over a set time frame. An alert is triggered if the count of failed transactions surpasses a defined threshold within the specified interval. The protocols under scrutiny are listed in an array for monitoring. The key components include `failure.counter.js`, housing a `FailureCounter` class to manage failed transactions, `agent.js`, which orchestrates the bot's logic utilizing `FailureCounter` to count failures for designated protocols and raise alerts, and `agent.spec.js`, a Jest test suite ensuring the bot behaves as expected under different scenarios. Overall, the bot aims to flag potential issues within protocols facing an abnormal volume of failed transactions, potentially signaling smart contract bugs, attacks, or protocol glitches, with the source code providing the implementation for this monitoring and alerting mechanism."
0x331b7e5bf098721ef2cb1fece42237656b1b649bdb6ac201d6e99ca069b2437e,"The Web3 bot serves to monitor Vesper Maker strategies for potential risks or issues on the Ethereum blockchain. It filters Maker-associated strategies and assesses conditions like `isUnderWater` status, collateral ratio thresholds, and stability fee updates to trigger alerts. Metadata about affected strategies, including addresses, collateral ratios, and thresholds, is included in alerts. The bot's JavaScript files include components for querying active pools (`maker.fetcher.js`), conducting unit tests (`agent.spec.js`), providing utilities (`utils.js`), defining ABI for smart contracts (`abi.js`), implementing the bot's logic (`agent.js`), and aiding in testing via mocking (`mock.js`). It utilizes async/await and Promise patterns for blockchain calls and relies on `forta-agent` and `forta-agent-tools` libraries for event handling within the Forta network."
0x6ec42b92a54db0e533575e4ebda287b7d8ad628b14a2268398fd4b794074ea03,"The bot is programmed to identify potential private key compromises (PKC) within the Ethereum ecosystem by scrutinizing transfer activities across different chains, including Ethereum, Optimism, BNB Smart Chain, Polygon, Fantom, Arbitrum, and Avalanche. It alerts users when suspicious activity is detected, based on various conditions such as the frequency of transfers, receiver address inactivity, and value involved. Alerts contain metadata with addresses of compromised and victimized parties, transferred assets, and an anomaly score. The bot distinguishes drains by analyzing token balances post-transfer or the remaining balance after native transfers. Configuration options are available to adjust thresholds, time windows, and API keys. Test data and test cases are provided to ensure proper functionality. Additionally, utility files handle tasks like fetching balance and transfer data, caching responses, and obtaining token prices and market cap data. The bot's approach focuses on careful analysis and integration with the Forta bot ecosystem for real-time blockchain security monitoring."
0x1382d1ed487ad274c3a2effb5ce47a2bf018fffed7e890e364978f14c043ae21,"The web3 bot operates within the Ethereum blockchain ecosystem, specifically monitoring Collateralized Debt Obligations (CDOs) linked to the IDLE finance protocol. Its primary function is to identify significant fluctuations in the contract value of these CDOs and issue alerts accordingly. Leveraging the `ethers` library, it conducts checks approximately every ten minutes, correlating to 50 block intervals. The alert, tagged with the ID `IDLE-PERPETUAL-YIELD-TRANCHES-DRASTIC-CHANGE-IN-CONTRACT-VALUE`, holds a medium severity level and falls under the ""info"" category. Metadata accompanying the alert includes details on the current and previous contract values, along with the CDO's symbol. The bot applies configurable thresholds to determine what qualifies as a ""drastic change,"" utilizing specific values tailored to each asset. It interfaces with The Graph subgraph to retrieve CDO information, employing a multi-call strategy for efficiency. Additionally, it accounts for token symbols and decimal specifications to accurately interpret value changes. The bot excludes certain CDOs based on a predefined list. The `agent.js` file houses the core logic within the `handleBlock` function, responsible for executing checks and potentially generating alerts. Meanwhile, utility functions in `helper.js` support tasks such as fetching CDO data and calculating contract values in USD."
